rev_id	timing	wiki	grouping
293992882	2.4162843227386475	wikidatawiki	batch
300556157	2.4162843227386475	wikidatawiki	batch
301129626	2.4162843227386475	wikidatawiki	batch
298994902	2.4162843227386475	wikidatawiki	batch
302180985	2.4162843227386475	wikidatawiki	batch
291856075	2.4162843227386475	wikidatawiki	batch
295277612	2.4162843227386475	wikidatawiki	batch
300910427	2.4162843227386475	wikidatawiki	batch
300186274	2.4162843227386475	wikidatawiki	batch
302934486	2.4162843227386475	wikidatawiki	batch
295074696	2.4162843227386475	wikidatawiki	batch
298004363	2.4162843227386475	wikidatawiki	batch
298372005	2.4162843227386475	wikidatawiki	batch
292871212	2.4162843227386475	wikidatawiki	batch
293964634	2.4162843227386475	wikidatawiki	batch
301200746	2.4162843227386475	wikidatawiki	batch
299287045	2.4162843227386475	wikidatawiki	batch
299446250	2.4162843227386475	wikidatawiki	batch
299143906	2.4162843227386475	wikidatawiki	batch
298956293	2.4162843227386475	wikidatawiki	batch
300467130	2.4162843227386475	wikidatawiki	batch
299453487	2.4162843227386475	wikidatawiki	batch
294796815	2.4162843227386475	wikidatawiki	batch
293604490	2.4162843227386475	wikidatawiki	batch
294098800	2.4162843227386475	wikidatawiki	batch
299010965	2.4162843227386475	wikidatawiki	batch
293013154	2.4162843227386475	wikidatawiki	batch
296210216	2.4162843227386475	wikidatawiki	batch
296797508	2.4162843227386475	wikidatawiki	batch
295934229	2.4162843227386475	wikidatawiki	batch
301350158	2.4162843227386475	wikidatawiki	batch
292562521	2.4162843227386475	wikidatawiki	batch
292764912	2.4162843227386475	wikidatawiki	batch
298222313	2.4162843227386475	wikidatawiki	batch
297919608	2.4162843227386475	wikidatawiki	batch
293084404	2.4162843227386475	wikidatawiki	batch
293071055	2.4162843227386475	wikidatawiki	batch
293921132	2.4162843227386475	wikidatawiki	batch
302759515	2.4162843227386475	wikidatawiki	batch
293364195	2.4162843227386475	wikidatawiki	batch
292748537	2.4162843227386475	wikidatawiki	batch
292103682	2.4162843227386475	wikidatawiki	batch
298761059	2.4162843227386475	wikidatawiki	batch
297414399	2.5992367267608643	wikidatawiki	batch
300016912	2.5992367267608643	wikidatawiki	batch
298515142	2.5992367267608643	wikidatawiki	batch
302267040	2.5992367267608643	wikidatawiki	batch
294711708	2.5992367267608643	wikidatawiki	batch
293744488	2.5992367267608643	wikidatawiki	batch
294687103	2.5992367267608643	wikidatawiki	batch
295189699	2.5992367267608643	wikidatawiki	batch
299185232	2.5992367267608643	wikidatawiki	batch
291903013	2.5992367267608643	wikidatawiki	batch
294597244	2.5992367267608643	wikidatawiki	batch
292315779	2.5992367267608643	wikidatawiki	batch
300936457	2.5992367267608643	wikidatawiki	batch
291628480	2.5992367267608643	wikidatawiki	batch
301752362	2.5992367267608643	wikidatawiki	batch
295593955	2.5992367267608643	wikidatawiki	batch
293793612	2.5992367267608643	wikidatawiki	batch
302174718	2.5992367267608643	wikidatawiki	batch
292093838	2.5992367267608643	wikidatawiki	batch
301832496	2.5992367267608643	wikidatawiki	batch
297929574	2.5992367267608643	wikidatawiki	batch
301355945	2.5992367267608643	wikidatawiki	batch
301718831	2.5992367267608643	wikidatawiki	batch
295156723	2.5992367267608643	wikidatawiki	batch
294364533	2.5992367267608643	wikidatawiki	batch
294705985	2.5992367267608643	wikidatawiki	batch
300870679	2.5992367267608643	wikidatawiki	batch
301520138	2.5992367267608643	wikidatawiki	batch
292990757	2.5992367267608643	wikidatawiki	batch
297310826	2.5992367267608643	wikidatawiki	batch
300686058	2.5992367267608643	wikidatawiki	batch
291914523	2.5992367267608643	wikidatawiki	batch
295662031	2.5992367267608643	wikidatawiki	batch
292540392	2.5992367267608643	wikidatawiki	batch
292723715	2.5992367267608643	wikidatawiki	batch
298267960	2.5992367267608643	wikidatawiki	batch
299096946	2.5992367267608643	wikidatawiki	batch
301942612	2.5992367267608643	wikidatawiki	batch
302834704	2.5992367267608643	wikidatawiki	batch
301781805	2.5992367267608643	wikidatawiki	batch
297771604	2.5992367267608643	wikidatawiki	batch
292138330	2.5992367267608643	wikidatawiki	batch
291619521	2.5992367267608643	wikidatawiki	batch
293984585	2.5992367267608643	wikidatawiki	batch
291945572	2.5992367267608643	wikidatawiki	batch
302188162	2.5992367267608643	wikidatawiki	batch
300507333	2.5992367267608643	wikidatawiki	batch
298999842	2.5992367267608643	wikidatawiki	batch
292917041	2.5992367267608643	wikidatawiki	batch
294974963	2.5992367267608643	wikidatawiki	batch
295214807	4.255610227584839	wikidatawiki	batch
292089321	4.255610227584839	wikidatawiki	batch
291575685	4.255610227584839	wikidatawiki	batch
296612816	4.255610227584839	wikidatawiki	batch
292076804	4.255610227584839	wikidatawiki	batch
302220961	4.255610227584839	wikidatawiki	batch
294823774	4.255610227584839	wikidatawiki	batch
299703160	4.255610227584839	wikidatawiki	batch
300605142	4.255610227584839	wikidatawiki	batch
302380931	4.255610227584839	wikidatawiki	batch
292857371	4.255610227584839	wikidatawiki	batch
301836224	4.255610227584839	wikidatawiki	batch
294405363	4.255610227584839	wikidatawiki	batch
295967515	4.255610227584839	wikidatawiki	batch
298367289	4.255610227584839	wikidatawiki	batch
301454323	4.255610227584839	wikidatawiki	batch
294045669	4.255610227584839	wikidatawiki	batch
300598930	4.255610227584839	wikidatawiki	batch
294867483	4.255610227584839	wikidatawiki	batch
302515208	4.255610227584839	wikidatawiki	batch
302907865	4.255610227584839	wikidatawiki	batch
297734163	4.255610227584839	wikidatawiki	batch
301711613	4.255610227584839	wikidatawiki	batch
301779437	4.255610227584839	wikidatawiki	batch
297344289	4.255610227584839	wikidatawiki	batch
299273359	4.255610227584839	wikidatawiki	batch
293779949	4.255610227584839	wikidatawiki	batch
296027275	4.255610227584839	wikidatawiki	batch
301619234	4.255610227584839	wikidatawiki	batch
302529998	4.255610227584839	wikidatawiki	batch
298815959	4.255610227584839	wikidatawiki	batch
297541467	4.255610227584839	wikidatawiki	batch
293121612	4.255610227584839	wikidatawiki	batch
297813291	4.255610227584839	wikidatawiki	batch
300357950	4.255610227584839	wikidatawiki	batch
302738640	4.255610227584839	wikidatawiki	batch
298300129	4.255610227584839	wikidatawiki	batch
293558797	4.255610227584839	wikidatawiki	batch
292051989	4.255610227584839	wikidatawiki	batch
301760000	4.255610227584839	wikidatawiki	batch
300206649	4.255610227584839	wikidatawiki	batch
302755522	4.255610227584839	wikidatawiki	batch
293351020	4.255610227584839	wikidatawiki	batch
302809642	4.255610227584839	wikidatawiki	batch
296603104	4.255610227584839	wikidatawiki	batch
300679293	4.255610227584839	wikidatawiki	batch
295437600	4.255610227584839	wikidatawiki	batch
299189667	4.255610227584839	wikidatawiki	batch
298015212	4.255610227584839	wikidatawiki	batch
294679030	4.255610227584839	wikidatawiki	batch
299027374	8.77673864364624	wikidatawiki	batch
302145362	8.77673864364624	wikidatawiki	batch
297646729	8.77673864364624	wikidatawiki	batch
296518442	8.77673864364624	wikidatawiki	batch
302212366	8.77673864364624	wikidatawiki	batch
294438702	8.77673864364624	wikidatawiki	batch
296337537	8.77673864364624	wikidatawiki	batch
295169159	8.77673864364624	wikidatawiki	batch
301499734	8.77673864364624	wikidatawiki	batch
294381939	8.77673864364624	wikidatawiki	batch
298337230	8.77673864364624	wikidatawiki	batch
296309291	8.77673864364624	wikidatawiki	batch
293465520	8.77673864364624	wikidatawiki	batch
302403623	8.77673864364624	wikidatawiki	batch
302088034	8.77673864364624	wikidatawiki	batch
294734411	8.77673864364624	wikidatawiki	batch
300622276	8.77673864364624	wikidatawiki	batch
300438617	8.77673864364624	wikidatawiki	batch
291399814	8.77673864364624	wikidatawiki	batch
291536253	8.77673864364624	wikidatawiki	batch
301774888	8.77673864364624	wikidatawiki	batch
300080332	8.77673864364624	wikidatawiki	batch
300787482	8.77673864364624	wikidatawiki	batch
301204465	8.77673864364624	wikidatawiki	batch
293738751	8.77673864364624	wikidatawiki	batch
301845804	8.77673864364624	wikidatawiki	batch
292119053	8.77673864364624	wikidatawiki	batch
291835184	8.77673864364624	wikidatawiki	batch
299600169	8.77673864364624	wikidatawiki	batch
298770461	8.77673864364624	wikidatawiki	batch
291946362	8.77673864364624	wikidatawiki	batch
291655933	8.77673864364624	wikidatawiki	batch
292712738	8.77673864364624	wikidatawiki	batch
292337599	8.77673864364624	wikidatawiki	batch
291582130	8.77673864364624	wikidatawiki	batch
292964529	8.77673864364624	wikidatawiki	batch
296861785	8.77673864364624	wikidatawiki	batch
296034218	8.77673864364624	wikidatawiki	batch
297236377	8.77673864364624	wikidatawiki	batch
300780004	8.77673864364624	wikidatawiki	batch
298111129	8.77673864364624	wikidatawiki	batch
291508737	8.77673864364624	wikidatawiki	batch
299053479	8.77673864364624	wikidatawiki	batch
302804485	8.77673864364624	wikidatawiki	batch
300122038	8.77673864364624	wikidatawiki	batch
291726405	8.77673864364624	wikidatawiki	batch
298290027	8.77673864364624	wikidatawiki	batch
300168798	8.77673864364624	wikidatawiki	batch
302565549	8.77673864364624	wikidatawiki	batch
297302433	8.77673864364624	wikidatawiki	batch
294825210	8.459121942520142	wikidatawiki	batch
300373298	8.459121942520142	wikidatawiki	batch
298248008	8.459121942520142	wikidatawiki	batch
293674157	8.459121942520142	wikidatawiki	batch
295527205	8.459121942520142	wikidatawiki	batch
300468956	8.459121942520142	wikidatawiki	batch
299152469	8.459121942520142	wikidatawiki	batch
294870535	8.459121942520142	wikidatawiki	batch
297711407	8.459121942520142	wikidatawiki	batch
297199050	8.459121942520142	wikidatawiki	batch
296679540	8.459121942520142	wikidatawiki	batch
293948296	8.459121942520142	wikidatawiki	batch
302225831	8.459121942520142	wikidatawiki	batch
291460577	8.459121942520142	wikidatawiki	batch
298490138	8.459121942520142	wikidatawiki	batch
300611882	8.459121942520142	wikidatawiki	batch
293026676	8.459121942520142	wikidatawiki	batch
296563394	8.459121942520142	wikidatawiki	batch
292233568	8.459121942520142	wikidatawiki	batch
294117699	8.459121942520142	wikidatawiki	batch
291604372	8.459121942520142	wikidatawiki	batch
301977985	8.459121942520142	wikidatawiki	batch
297570410	8.459121942520142	wikidatawiki	batch
298969321	8.459121942520142	wikidatawiki	batch
300984071	8.459121942520142	wikidatawiki	batch
296739859	8.459121942520142	wikidatawiki	batch
301465136	8.459121942520142	wikidatawiki	batch
301588296	8.459121942520142	wikidatawiki	batch
293792874	8.459121942520142	wikidatawiki	batch
291425752	8.459121942520142	wikidatawiki	batch
299006484	8.459121942520142	wikidatawiki	batch
301066867	8.459121942520142	wikidatawiki	batch
299276245	8.459121942520142	wikidatawiki	batch
294100558	8.459121942520142	wikidatawiki	batch
297887915	8.459121942520142	wikidatawiki	batch
302877750	8.459121942520142	wikidatawiki	batch
296698593	8.459121942520142	wikidatawiki	batch
295780523	8.459121942520142	wikidatawiki	batch
301161864	8.459121942520142	wikidatawiki	batch
300744901	8.459121942520142	wikidatawiki	batch
299790992	8.459121942520142	wikidatawiki	batch
301932587	8.459121942520142	wikidatawiki	batch
295212445	8.459121942520142	wikidatawiki	batch
297893481	8.459121942520142	wikidatawiki	batch
294805778	8.459121942520142	wikidatawiki	batch
295709995	8.459121942520142	wikidatawiki	batch
298727491	8.459121942520142	wikidatawiki	batch
300867435	8.459121942520142	wikidatawiki	batch
295353985	8.459121942520142	wikidatawiki	batch
298280027	8.459121942520142	wikidatawiki	batch
299510778	13.942592144012451	wikidatawiki	batch
298389539	13.942592144012451	wikidatawiki	batch
302643641	13.942592144012451	wikidatawiki	batch
294174676	13.942592144012451	wikidatawiki	batch
300912225	13.942592144012451	wikidatawiki	batch
302597221	13.942592144012451	wikidatawiki	batch
300522370	13.942592144012451	wikidatawiki	batch
296311680	13.942592144012451	wikidatawiki	batch
302352735	13.942592144012451	wikidatawiki	batch
298005770	13.942592144012451	wikidatawiki	batch
300424509	13.942592144012451	wikidatawiki	batch
302157403	13.942592144012451	wikidatawiki	batch
296621225	13.942592144012451	wikidatawiki	batch
294927817	13.942592144012451	wikidatawiki	batch
302940525	13.942592144012451	wikidatawiki	batch
297122608	13.942592144012451	wikidatawiki	batch
291436008	13.942592144012451	wikidatawiki	batch
294124176	13.942592144012451	wikidatawiki	batch
299945083	13.942592144012451	wikidatawiki	batch
298929795	13.942592144012451	wikidatawiki	batch
295885421	13.942592144012451	wikidatawiki	batch
292952099	13.942592144012451	wikidatawiki	batch
294730476	13.942592144012451	wikidatawiki	batch
293015399	13.942592144012451	wikidatawiki	batch
293497878	13.942592144012451	wikidatawiki	batch
294986627	13.942592144012451	wikidatawiki	batch
301344404	13.942592144012451	wikidatawiki	batch
292682625	13.942592144012451	wikidatawiki	batch
298654149	13.942592144012451	wikidatawiki	batch
300658184	13.942592144012451	wikidatawiki	batch
296090708	13.942592144012451	wikidatawiki	batch
295423321	13.942592144012451	wikidatawiki	batch
292553889	13.942592144012451	wikidatawiki	batch
301928714	13.942592144012451	wikidatawiki	batch
300264139	13.942592144012451	wikidatawiki	batch
299422217	13.942592144012451	wikidatawiki	batch
293257910	13.942592144012451	wikidatawiki	batch
293423901	13.942592144012451	wikidatawiki	batch
297230155	13.942592144012451	wikidatawiki	batch
293109933	13.942592144012451	wikidatawiki	batch
293401250	13.942592144012451	wikidatawiki	batch
293909803	13.942592144012451	wikidatawiki	batch
292449436	13.942592144012451	wikidatawiki	batch
298725567	13.942592144012451	wikidatawiki	batch
296916697	13.942592144012451	wikidatawiki	batch
294624316	13.942592144012451	wikidatawiki	batch
296205414	13.942592144012451	wikidatawiki	batch
298186463	13.942592144012451	wikidatawiki	batch
292296934	13.942592144012451	wikidatawiki	batch
297692935	13.942592144012451	wikidatawiki	batch
299929770	2.559591770172119	wikidatawiki	batch
293616296	2.559591770172119	wikidatawiki	batch
300661093	2.559591770172119	wikidatawiki	batch
292517769	2.559591770172119	wikidatawiki	batch
293947199	2.559591770172119	wikidatawiki	batch
300721267	2.559591770172119	wikidatawiki	batch
300592672	2.559591770172119	wikidatawiki	batch
301127994	2.559591770172119	wikidatawiki	batch
291919127	2.559591770172119	wikidatawiki	batch
293284087	2.559591770172119	wikidatawiki	batch
300923477	2.559591770172119	wikidatawiki	batch
294151105	2.559591770172119	wikidatawiki	batch
300966590	2.559591770172119	wikidatawiki	batch
291509879	2.559591770172119	wikidatawiki	batch
293023488	2.559591770172119	wikidatawiki	batch
294065939	2.559591770172119	wikidatawiki	batch
297267195	2.559591770172119	wikidatawiki	batch
298377128	2.559591770172119	wikidatawiki	batch
299522725	2.559591770172119	wikidatawiki	batch
298058434	2.559591770172119	wikidatawiki	batch
302048610	2.559591770172119	wikidatawiki	batch
294147367	2.559591770172119	wikidatawiki	batch
300755988	2.559591770172119	wikidatawiki	batch
299684667	2.559591770172119	wikidatawiki	batch
302918851	2.559591770172119	wikidatawiki	batch
294066552	2.559591770172119	wikidatawiki	batch
298472640	2.559591770172119	wikidatawiki	batch
292348616	2.559591770172119	wikidatawiki	batch
293665502	2.559591770172119	wikidatawiki	batch
297600838	2.559591770172119	wikidatawiki	batch
294576583	2.559591770172119	wikidatawiki	batch
293395403	2.559591770172119	wikidatawiki	batch
291375178	2.559591770172119	wikidatawiki	batch
302846151	2.559591770172119	wikidatawiki	batch
293670742	2.559591770172119	wikidatawiki	batch
298932705	2.559591770172119	wikidatawiki	batch
292800879	2.559591770172119	wikidatawiki	batch
292680058	2.559591770172119	wikidatawiki	batch
299439360	2.559591770172119	wikidatawiki	batch
301325212	2.559591770172119	wikidatawiki	batch
300782621	2.559591770172119	wikidatawiki	batch
302276289	2.559591770172119	wikidatawiki	batch
292175720	2.559591770172119	wikidatawiki	batch
293632311	2.559591770172119	wikidatawiki	batch
295691079	2.559591770172119	wikidatawiki	batch
302472128	2.559591770172119	wikidatawiki	batch
296909693	2.559591770172119	wikidatawiki	batch
299823961	2.559591770172119	wikidatawiki	batch
302575143	2.559591770172119	wikidatawiki	batch
293980361	2.559591770172119	wikidatawiki	batch
296129628	9.341850280761719	wikidatawiki	batch
293331322	9.341850280761719	wikidatawiki	batch
302346081	9.341850280761719	wikidatawiki	batch
297379509	9.341850280761719	wikidatawiki	batch
299785903	9.341850280761719	wikidatawiki	batch
297935139	9.341850280761719	wikidatawiki	batch
302870958	9.341850280761719	wikidatawiki	batch
296650907	9.341850280761719	wikidatawiki	batch
296703630	9.341850280761719	wikidatawiki	batch
300291982	9.341850280761719	wikidatawiki	batch
291948673	9.341850280761719	wikidatawiki	batch
294529678	9.341850280761719	wikidatawiki	batch
297983130	9.341850280761719	wikidatawiki	batch
296054244	9.341850280761719	wikidatawiki	batch
292913165	9.341850280761719	wikidatawiki	batch
295711532	9.341850280761719	wikidatawiki	batch
299963391	9.341850280761719	wikidatawiki	batch
292779919	9.341850280761719	wikidatawiki	batch
301704953	9.341850280761719	wikidatawiki	batch
295034504	9.341850280761719	wikidatawiki	batch
295870897	9.341850280761719	wikidatawiki	batch
292406176	9.341850280761719	wikidatawiki	batch
292792450	9.341850280761719	wikidatawiki	batch
294618411	9.341850280761719	wikidatawiki	batch
292554335	9.341850280761719	wikidatawiki	batch
294115905	9.341850280761719	wikidatawiki	batch
302241776	9.341850280761719	wikidatawiki	batch
302394160	9.341850280761719	wikidatawiki	batch
299507709	9.341850280761719	wikidatawiki	batch
301845987	9.341850280761719	wikidatawiki	batch
295783615	9.341850280761719	wikidatawiki	batch
294125141	9.341850280761719	wikidatawiki	batch
296644562	9.341850280761719	wikidatawiki	batch
301158268	9.341850280761719	wikidatawiki	batch
296256433	9.341850280761719	wikidatawiki	batch
295442793	9.341850280761719	wikidatawiki	batch
299954423	9.341850280761719	wikidatawiki	batch
292018540	9.341850280761719	wikidatawiki	batch
292123223	9.341850280761719	wikidatawiki	batch
297814737	9.341850280761719	wikidatawiki	batch
293201182	9.341850280761719	wikidatawiki	batch
295483572	9.341850280761719	wikidatawiki	batch
296035665	9.341850280761719	wikidatawiki	batch
293420520	9.341850280761719	wikidatawiki	batch
300355047	9.341850280761719	wikidatawiki	batch
296489955	9.341850280761719	wikidatawiki	batch
294664021	9.341850280761719	wikidatawiki	batch
293885074	9.341850280761719	wikidatawiki	batch
302486082	9.341850280761719	wikidatawiki	batch
297408776	9.341850280761719	wikidatawiki	batch
292188158	3.3282461166381836	wikidatawiki	batch
300865525	3.3282461166381836	wikidatawiki	batch
302655075	3.3282461166381836	wikidatawiki	batch
298549057	3.3282461166381836	wikidatawiki	batch
299048556	3.3282461166381836	wikidatawiki	batch
301656811	3.3282461166381836	wikidatawiki	batch
291879686	3.3282461166381836	wikidatawiki	batch
300396996	3.3282461166381836	wikidatawiki	batch
295693468	3.3282461166381836	wikidatawiki	batch
292328957	3.3282461166381836	wikidatawiki	batch
294179680	3.3282461166381836	wikidatawiki	batch
299701371	3.3282461166381836	wikidatawiki	batch
298672303	3.3282461166381836	wikidatawiki	batch
300803233	3.3282461166381836	wikidatawiki	batch
300379254	3.3282461166381836	wikidatawiki	batch
294707609	3.3282461166381836	wikidatawiki	batch
293642428	3.3282461166381836	wikidatawiki	batch
294612031	3.3282461166381836	wikidatawiki	batch
300756967	3.3282461166381836	wikidatawiki	batch
300138492	3.3282461166381836	wikidatawiki	batch
298237022	3.3282461166381836	wikidatawiki	batch
297878620	3.3282461166381836	wikidatawiki	batch
293741025	3.3282461166381836	wikidatawiki	batch
291501685	3.3282461166381836	wikidatawiki	batch
301388148	3.3282461166381836	wikidatawiki	batch
298435872	3.3282461166381836	wikidatawiki	batch
295722748	3.3282461166381836	wikidatawiki	batch
297554912	3.3282461166381836	wikidatawiki	batch
298123323	3.3282461166381836	wikidatawiki	batch
298424544	3.3282461166381836	wikidatawiki	batch
296223998	3.3282461166381836	wikidatawiki	batch
294990279	3.3282461166381836	wikidatawiki	batch
299075947	3.3282461166381836	wikidatawiki	batch
296745818	3.3282461166381836	wikidatawiki	batch
295842981	3.3282461166381836	wikidatawiki	batch
294076044	3.3282461166381836	wikidatawiki	batch
294795375	3.3282461166381836	wikidatawiki	batch
301928155	3.3282461166381836	wikidatawiki	batch
301747644	3.3282461166381836	wikidatawiki	batch
297485183	3.3282461166381836	wikidatawiki	batch
300399973	3.3282461166381836	wikidatawiki	batch
292004413	3.3282461166381836	wikidatawiki	batch
294068816	3.3282461166381836	wikidatawiki	batch
299107036	3.3282461166381836	wikidatawiki	batch
302445473	3.3282461166381836	wikidatawiki	batch
294688427	3.3282461166381836	wikidatawiki	batch
296889566	3.3282461166381836	wikidatawiki	batch
299284483	3.3282461166381836	wikidatawiki	batch
292259994	3.3282461166381836	wikidatawiki	batch
294975430	3.3282461166381836	wikidatawiki	batch
301846944	2.3622303009033203	wikidatawiki	batch
299266424	2.3622303009033203	wikidatawiki	batch
295051902	2.3622303009033203	wikidatawiki	batch
298181929	2.3622303009033203	wikidatawiki	batch
293495522	2.3622303009033203	wikidatawiki	batch
296620636	2.3622303009033203	wikidatawiki	batch
297834147	2.3622303009033203	wikidatawiki	batch
292268517	2.3622303009033203	wikidatawiki	batch
300235379	2.3622303009033203	wikidatawiki	batch
293489286	2.3622303009033203	wikidatawiki	batch
297577678	2.3622303009033203	wikidatawiki	batch
296303758	2.3622303009033203	wikidatawiki	batch
293366001	2.3622303009033203	wikidatawiki	batch
298431966	2.3622303009033203	wikidatawiki	batch
298364980	2.3622303009033203	wikidatawiki	batch
292802806	2.3622303009033203	wikidatawiki	batch
301999977	2.3622303009033203	wikidatawiki	batch
293575026	2.3622303009033203	wikidatawiki	batch
298681426	2.3622303009033203	wikidatawiki	batch
299262040	2.3622303009033203	wikidatawiki	batch
299279733	2.3622303009033203	wikidatawiki	batch
301389097	2.3622303009033203	wikidatawiki	batch
300469680	2.3622303009033203	wikidatawiki	batch
296071043	2.3622303009033203	wikidatawiki	batch
302538503	2.3622303009033203	wikidatawiki	batch
297498068	2.3622303009033203	wikidatawiki	batch
299517679	2.3622303009033203	wikidatawiki	batch
296881225	2.3622303009033203	wikidatawiki	batch
301274704	2.3622303009033203	wikidatawiki	batch
300911067	2.3622303009033203	wikidatawiki	batch
297854654	2.3622303009033203	wikidatawiki	batch
295515502	2.3622303009033203	wikidatawiki	batch
298305768	2.3622303009033203	wikidatawiki	batch
295761681	2.3622303009033203	wikidatawiki	batch
300968056	2.3622303009033203	wikidatawiki	batch
297667048	2.3622303009033203	wikidatawiki	batch
293722912	2.3622303009033203	wikidatawiki	batch
302203740	2.3622303009033203	wikidatawiki	batch
296452026	2.3622303009033203	wikidatawiki	batch
301685962	2.3622303009033203	wikidatawiki	batch
293531505	2.3622303009033203	wikidatawiki	batch
302857095	2.3622303009033203	wikidatawiki	batch
297729853	2.3622303009033203	wikidatawiki	batch
293423381	2.3622303009033203	wikidatawiki	batch
296615949	2.3622303009033203	wikidatawiki	batch
300343309	2.3622303009033203	wikidatawiki	batch
293734828	2.3622303009033203	wikidatawiki	batch
297437526	2.3622303009033203	wikidatawiki	batch
296349653	2.3622303009033203	wikidatawiki	batch
297709299	2.3622303009033203	wikidatawiki	batch
293964649	3.1112220287323	wikidatawiki	batch
298151692	3.1112220287323	wikidatawiki	batch
301518624	3.1112220287323	wikidatawiki	batch
297850077	3.1112220287323	wikidatawiki	batch
292657547	3.1112220287323	wikidatawiki	batch
302827652	3.1112220287323	wikidatawiki	batch
296534269	3.1112220287323	wikidatawiki	batch
298667933	3.1112220287323	wikidatawiki	batch
293898403	3.1112220287323	wikidatawiki	batch
294157009	3.1112220287323	wikidatawiki	batch
296075053	3.1112220287323	wikidatawiki	batch
299311186	3.1112220287323	wikidatawiki	batch
295306642	3.1112220287323	wikidatawiki	batch
292851078	3.1112220287323	wikidatawiki	batch
297077637	3.1112220287323	wikidatawiki	batch
292368549	3.1112220287323	wikidatawiki	batch
301116355	3.1112220287323	wikidatawiki	batch
298959815	3.1112220287323	wikidatawiki	batch
293854320	3.1112220287323	wikidatawiki	batch
294084463	3.1112220287323	wikidatawiki	batch
292172974	3.1112220287323	wikidatawiki	batch
292205449	3.1112220287323	wikidatawiki	batch
298988506	3.1112220287323	wikidatawiki	batch
299950990	3.1112220287323	wikidatawiki	batch
301030055	3.1112220287323	wikidatawiki	batch
302582581	3.1112220287323	wikidatawiki	batch
296063814	3.1112220287323	wikidatawiki	batch
302713648	3.1112220287323	wikidatawiki	batch
300710657	3.1112220287323	wikidatawiki	batch
297529282	3.1112220287323	wikidatawiki	batch
296832635	3.1112220287323	wikidatawiki	batch
295139345	3.1112220287323	wikidatawiki	batch
293931319	3.1112220287323	wikidatawiki	batch
301643324	3.1112220287323	wikidatawiki	batch
297503179	3.1112220287323	wikidatawiki	batch
292872526	3.1112220287323	wikidatawiki	batch
298480691	3.1112220287323	wikidatawiki	batch
293044074	3.1112220287323	wikidatawiki	batch
295968786	3.1112220287323	wikidatawiki	batch
300697874	3.1112220287323	wikidatawiki	batch
292000651	3.1112220287323	wikidatawiki	batch
298449858	3.1112220287323	wikidatawiki	batch
301487137	3.1112220287323	wikidatawiki	batch
291861806	3.1112220287323	wikidatawiki	batch
297756312	3.1112220287323	wikidatawiki	batch
302721365	3.1112220287323	wikidatawiki	batch
298276243	3.1112220287323	wikidatawiki	batch
293125513	3.1112220287323	wikidatawiki	batch
300045552	3.1112220287323	wikidatawiki	batch
294880071	3.1112220287323	wikidatawiki	batch
293392256	2.2743194103240967	wikidatawiki	batch
300042067	2.2743194103240967	wikidatawiki	batch
296462406	2.2743194103240967	wikidatawiki	batch
292637481	2.2743194103240967	wikidatawiki	batch
292949710	2.2743194103240967	wikidatawiki	batch
296065957	2.2743194103240967	wikidatawiki	batch
297911131	2.2743194103240967	wikidatawiki	batch
299892674	2.2743194103240967	wikidatawiki	batch
302009585	2.2743194103240967	wikidatawiki	batch
298579043	2.2743194103240967	wikidatawiki	batch
296724534	2.2743194103240967	wikidatawiki	batch
293640049	2.2743194103240967	wikidatawiki	batch
298051867	2.2743194103240967	wikidatawiki	batch
293735640	2.2743194103240967	wikidatawiki	batch
293757420	2.2743194103240967	wikidatawiki	batch
291576165	2.2743194103240967	wikidatawiki	batch
297816610	2.2743194103240967	wikidatawiki	batch
297113477	2.2743194103240967	wikidatawiki	batch
300462296	2.2743194103240967	wikidatawiki	batch
293907067	2.2743194103240967	wikidatawiki	batch
292463057	2.2743194103240967	wikidatawiki	batch
302752743	2.2743194103240967	wikidatawiki	batch
294110068	2.2743194103240967	wikidatawiki	batch
299414395	2.2743194103240967	wikidatawiki	batch
297089157	2.2743194103240967	wikidatawiki	batch
297348012	2.2743194103240967	wikidatawiki	batch
298353164	2.2743194103240967	wikidatawiki	batch
293629501	2.2743194103240967	wikidatawiki	batch
302130744	2.2743194103240967	wikidatawiki	batch
292908838	2.2743194103240967	wikidatawiki	batch
296489974	2.2743194103240967	wikidatawiki	batch
291827608	2.2743194103240967	wikidatawiki	batch
299026248	2.2743194103240967	wikidatawiki	batch
298898258	2.2743194103240967	wikidatawiki	batch
295589362	2.2743194103240967	wikidatawiki	batch
297442720	2.2743194103240967	wikidatawiki	batch
294783240	2.2743194103240967	wikidatawiki	batch
296820791	2.2743194103240967	wikidatawiki	batch
295959506	2.2743194103240967	wikidatawiki	batch
302768674	2.2743194103240967	wikidatawiki	batch
298161658	2.2743194103240967	wikidatawiki	batch
295520805	2.2743194103240967	wikidatawiki	batch
297388787	2.2743194103240967	wikidatawiki	batch
297199389	2.2743194103240967	wikidatawiki	batch
299756490	2.2743194103240967	wikidatawiki	batch
297633749	2.2743194103240967	wikidatawiki	batch
302301559	2.2743194103240967	wikidatawiki	batch
299222443	2.2743194103240967	wikidatawiki	batch
297338921	2.2743194103240967	wikidatawiki	batch
299196704	2.2743194103240967	wikidatawiki	batch
292385169	6.34099555015564	wikidatawiki	batch
302138773	6.34099555015564	wikidatawiki	batch
292657881	6.34099555015564	wikidatawiki	batch
295266260	6.34099555015564	wikidatawiki	batch
